ticker,chunk,raw,norm,conviction,layer,industry,momentum,flow,real_fields,data_source
GENK,1,4.89,3.47,B,9,Restaurants,,neutral,7,simulated
GENVR,1,5.0,4.19,C,9,,,neutral,0,simulated
GEO,1,5.0,4.19,C,9,,,neutral,0,simulated
GEOS,1,5.0,4.19,C,9,,,neutral,0,simulated
GETY,1,5.0,4.19,C,9,,,neutral,0,simulated
GEV,1,5.35,6.49,C,3,,,neutral,0,simulated
GEVO,1,5.0,4.19,C,9,,,neutral,0,simulated
GF,3,5.0,4.09,C,9,,,neutral,0,finnhub
GFAI,1,5.41,6.88,C,5,,,neutral,0,simulated
GFF,1,5.0,4.19,C,9,,,neutral,0,simulated
GFL,3,5.0,4.09,C,9,,,neutral,0,simulated
GFS,1,5.0,4.19,C,9,,,neutral,0,simulated
GGAL,1,5.0,4.19,C,9,,,neutral,0,simulated
GGB,3,5.0,4.09,C,9,,,neutral,0,simulated
GGG,3,5.0,4.09,C,9,,,neutral,0,simulated
GGR,2,5.0,3.98,C,9,,,neutral,0,simulated
GGRP,3,5.8,8.35,A,4,Software - Infrastructure,-54.1,low_volume,7,finnhub
GHM,3,5.0,4.09,C,9,,,neutral,0,simulated
GIB,3,5.0,4.09,C,9,,,neutral,0,simulated
GIBO,1,5.0,4.19,C,9,,,neutral,0,simulated
GIGM,3,5.0,4.09,C,9,,,neutral,0,simulated
GIII,1,5.0,4.19,C,9,,,neutral,0,simulated
GIL,1,5.0,4.19,C,9,,,neutral,0,simulated
GILD,1,5.0,4.19,C,9,,,neutral,0,simulated
GILT,1,5.78,9.31,B,3,Communication Equipment,-36.7,neutral,7,simulated
GIPR,3,5.0,4.09,C,9,,,neutral,0,polygon
GIS,1,5.65,8.46,B,9,Packaged Foods,-34.4,neutral,6,simulated
GIXXR,1,5.23,5.7,C,9,,,neutral,1,simulated
GJR,2,5.0,3.98,C,9,,,neutral,0,simulated
GJS,1,5.0,4.19,C,9,,,neutral,0,simulated
GJT,3,5.0,4.09,C,9,,,neutral,0,finnhub
GLATF,3,5.46,6.54,B,9,Other Industrial Metals & Mining,-27.0,elevated_volume,5,simulated
GLBE,1,5.0,4.19,C,9,,,neutral,0,simulated
GLBS,2,5.0,3.98,C,9,,,neutral,0,simulated
GLDG,1,5.0,4.19,C,9,,,neutral,0,simulated
GLIBA,2,5.0,3.98,C,9,,,neutral,0,simulated
GLIBK,1,5.0,4.19,C,9,,,neutral,0,simulated
GLNG,1,5.0,4.19,C,9,,,neutral,0,simulated
GLOB,3,5.0,4.09,C,9,,,neutral,0,finnhub
GLOO,2,5.0,3.98,C,9,,,neutral,0,simulated
GLPG,1,5.0,4.19,C,9,,,neutral,0,simulated
GLSI,1,5.36,6.56,B,9,Biotechnology,-30.3,low_volume,6,simulated
GLU,3,5.0,4.09,C,9,,,neutral,0,simulated
GLUE,1,4.89,3.47,B,9,Biotechnology,,neutral,6,simulated
GLW,1,5.54,7.74,B,2,Electronic Components,-6.3,neutral,7,simulated
GLXY,1,5.0,4.19,C,9,,,neutral,0,simulated
GM,1,5.0,4.19,C,9,,,neutral,0,simulated
GMAB,1,5.0,4.19,C,9,,,neutral,0,simulated
GME,1,5.0,4.19,C,9,,,neutral,0,simulated
GMED,1,5.0,4.19,C,9,,,neutral,0,simulated
GMM,1,5.0,4.19,C,9,,,neutral,0,simulated
GNLX,1,5.23,5.7,B,9,Biotechnology,,neutral,5,simulated
GNRC,3,5.0,4.09,C,9,,,neutral,0,polygon
GNTA,3,5.51,6.8,A,9,Biotechnology,-72.9,low_volume,6,polygon
GNTX,3,5.0,4.09,C,9,,,neutral,0,finnhub
GNW,2,5.0,3.98,C,9,,,neutral,0,simulated
GO,3,5.0,4.09,C,9,,,neutral,0,finnhub
GOCO,3,5.0,4.09,C,9,,,neutral,0,simulated
GOGO,3,7.15,10.0,B,9,Telecom Services,-79.4,dark_pool_buying,7,simulated
GOLD,1,5.0,4.19,C,9,,,neutral,0,simulated
GOLF,3,4.74,2.7,B,9,Leisure,0.0,neutral,7,simulated
GOOD,1,5.42,6.95,B,9,REIT - Diversified,,neutral,7,simulated
GOOG,1,5.41,6.88,C,5,,,neutral,0,simulated
GOOGL,1,5.62,8.26,B,5,Internet Content & Information,-8.5,neutral,7,simulated
GOSS,1,6.1,10.0,B,9,Biotechnology,-95.6,neutral,6,simulated
GOVX,3,5.76,8.14,A,9,Biotechnology,-94.4,low_volume,6,polygon
GP,1,5.0,4.19,C,9,,,neutral,0,simulated
GPC,1,5.0,4.19,C,9,,,neutral,0,simulated
GPI,1,5.0,4.19,C,9,,,neutral,0,simulated
GPJA,3,5.31,5.74,B,9,,-5.2,neutral,4,finnhub
GPK,1,5.0,4.19,C,9,,,neutral,0,simulated
GPMT,1,5.28,6.03,B,9,REIT - Mortgage,,elevated_volume,7,simulated
GPN,1,5.35,6.49,B,8,Specialty Business Services,,neutral,7,simulated
GPS,1,5.23,5.7,C,9,,,neutral,0,simulated
GRAB,1,5.0,4.19,C,9,,,neutral,0,simulated
GRC,3,5.0,4.09,C,9,,,neutral,0,simulated
GRCE,1,5.0,4.19,C,9,,,neutral,0,simulated
GRDN,1,5.0,4.19,C,9,,,neutral,0,simulated
GREE,1,5.0,4.19,C,9,,,neutral,0,simulated
GRFS,1,5.0,4.19,C,9,,,neutral,0,simulated
GRI,1,5.0,4.19,C,9,,,neutral,0,simulated
GRMLW,3,5.0,4.09,C,9,,,neutral,0,polygon
GRMN,1,5.0,4.19,C,9,,,neutral,0,simulated
GRNQ,2,5.0,3.98,C,9,,,neutral,0,simulated
GRO,1,4.66,1.96,B,9,Other Industrial Metals & Mining,,low_volume,6,simulated
GROY,3,5.0,4.09,C,9,,,neutral,0,simulated
GRRR,1,5.21,5.57,B,4,Software - Infrastructure,-34.4,low_volume,8,simulated
GRX,3,5.0,4.09,C,9,,,neutral,0,polygon
GS,2,5.0,3.98,C,9,,,neutral,0,simulated
GSAT,3,5.0,4.09,C,9,,,neutral,0,simulated
GSBC,3,5.0,4.09,C,9,,,neutral,0,simulated
GSHD,1,5.77,9.24,B,9,Insurance Brokers,-65.0,neutral,6,simulated
GSHRW,1,5.18,5.37,B,9,,,elevated_volume,5,simulated
GSIT,1,5.0,4.19,C,9,,,neutral,0,simulated
GSM,1,5.0,4.19,C,9,,,neutral,0,simulated
GSRFR,1,5.05,4.52,B,9,,-13.2,low_volume,5,simulated
GSUN,1,6.27,10.0,B,9,Education & Training Services,-85.2,elevated_volume,8,simulated
GTBP,3,5.84,8.56,A,9,Biotechnology,-86.5,neutral,5,polygon
GTEC,1,5.0,4.19,C,9,,,neutral,0,simulated
GTENW,1,5.0,4.19,C,9,,,neutral,0,simulated
GTIM,1,5.0,4.19,C,9,,,neutral,0,simulated
GTLB,3,5.35,5.95,C,4,,,neutral,0,simulated
GTX,1,5.0,4.19,C,9,,,neutral,0,simulated
GUT,1,5.0,4.19,C,9,,,neutral,0,simulated
GUTS,1,5.0,4.19,C,9,,,neutral,0,simulated
GV,1,5.0,4.19,C,9,,,neutral,0,simulated
GVA,3,5.0,4.09,C,9,,,neutral,0,simulated
GVH,1,5.0,4.19,C,9,,,neutral,0,simulated
GWW,1,5.0,4.19,C,9,,,neutral,0,simulated
GXAI,2,5.0,3.98,C,9,,,neutral,0,simulated
GYRE,2,5.0,3.98,C,9,,,neutral,0,simulated
HACQU,1,5.0,4.19,C,9,,,neutral,0,simulated
HAFC,1,5.28,6.03,B,9,Banks - Regional,,elevated_volume,7,simulated
HAIN,1,5.88,9.97,B,9,Packaged Foods,,elevated_volume,8,simulated
HAL,1,5.0,4.19,C,9,,,neutral,0,simulated
HAS,1,5.0,4.19,B,9,Leisure,,neutral,7,simulated
HBANL,1,5.0,4.19,C,9,,,neutral,0,simulated
HBANM,1,5.0,4.19,C,9,,,neutral,0,simulated
HBM,3,5.0,4.09,C,9,,,neutral,0,finnhub
HBNB,1,5.0,4.19,C,9,,,neutral,0,simulated
HBNC,3,5.0,4.09,C,9,,,neutral,0,finnhub
HBT,3,5.0,4.09,C,9,,,neutral,0,finnhub
HCA,1,5.0,4.19,C,9,,,neutral,0,simulated
HCAC,1,5.0,4.19,C,9,,,neutral,0,simulated
HCAT,3,5.87,8.72,B,9,Health Information Services,-57.5,neutral,7,simulated
HCC,3,5.0,4.09,C,9,,,neutral,0,simulated
HCIC,1,5.18,5.37,B,9,Shell Companies,,elevated_volume,6,simulated
HCICU,3,5.0,4.09,C,9,,,neutral,0,simulated
HCKT,3,5.0,4.09,C,9,,,neutral,0,polygon
HCMAW,1,5.0,4.19,C,9,,,neutral,0,simulated
HCSG,3,5.0,4.09,C,9,,,neutral,0,polygon
HCTI,3,5.89,8.83,A,9,Health Information Services,-99.8,low_volume,8,finnhub
HCXY,1,5.0,4.19,C,9,,,neutral,0,simulated
HDL,1,5.0,4.19,C,9,,,neutral,0,simulated
HDSN,3,5.0,4.09,C,9,,,neutral,0,simulated
HE,3,5.0,4.09,C,9,,,neutral,0,simulated
HEI,3,5.0,4.09,C,9,,,neutral,0,finnhub
HELP,3,5.46,6.54,A,9,Biotechnology,-48.1,neutral,5,polygon
HERZ,1,5.61,8.2,B,9,Asset Management,,neutral,6,simulated
HFBL,3,5.0,4.09,C,9,,,neutral,0,finnhub
HFFG,1,5.54,7.74,B,9,Food Distribution,-49.1,neutral,6,simulated
HFRO,3,4.9,3.55,A,9,Asset Management,0.0,neutral,5,polygon
HG,1,4.75,2.55,B,9,Insurance - Reinsurance,,neutral,5,simulated
HGTY,3,5.0,4.09,C,9,,,neutral,0,finnhub
HHH,1,5.32,6.29,B,9,Real Estate - Development,-25.6,neutral,7,simulated
HHS,3,5.0,4.09,C,9,,,neutral,0,polygon
HIFS,1,5.0,4.19,C,9,,,neutral,0,simulated
HIG,1,5.0,4.19,C,9,,,neutral,0,simulated
HIHO,3,5.0,4.09,C,9,,,neutral,0,simulated
HII,1,5.0,4.19,C,9,,,neutral,0,simulated
HIMS,1,5.0,4.19,C,9,,,neutral,0,simulated
HIMX,3,5.0,4.09,C,9,,,neutral,0,simulated
HIPO,3,5.0,4.09,C,9,,,neutral,0,simulated
HIT,3,5.88,8.78,B,5,Software - Application,-71.4,low_volume,8,simulated
HITI,3,5.68,7.71,B,9,Pharmaceutical Retailers,-42.0,elevated_volume,8,simulated
HIVE,1,5.0,4.19,C,9,,,neutral,0,simulated
HKD,3,6.35,10.0,B,5,Software - Application,-42.4,neutral,7,simulated
HKPD,3,5.0,4.09,C,9,,,neutral,0,polygon
HLF,1,5.0,4.19,C,9,,,neutral,0,simulated
HLIO,1,5.0,4.19,C,9,,,neutral,0,simulated
HLIT,3,5.0,4.09,C,9,,,neutral,0,simulated
HLLY,1,5.0,4.19,C,9,,,neutral,0,simulated
HLNE,1,5.0,4.19,C,9,,,neutral,0,simulated
HLP,1,5.0,4.19,C,9,,,neutral,0,simulated
HLT,1,5.0,4.19,C,9,,,neutral,0,simulated
HLXC,3,5.0,4.09,C,9,,,neutral,0,finnhub
HMY,1,5.0,4.19,C,9,,,neutral,0,simulated
HNHPF,3,5.41,6.27,B,2,Electronic Components,-11.4,neutral,6,simulated
HNRG,1,5.0,4.19,C,9,,,neutral,0,simulated
HNVR,1,5.0,4.19,C,9,,,neutral,0,simulated
HOFT,1,5.0,4.19,C,9,,,neutral,0,simulated
HOG,3,5.0,4.09,A,9,Recreational Vehicles,-14.6,neutral,7,polygon
HOLOW,1,5.0,4.19,C,9,,,neutral,0,simulated
HON,1,5.0,4.19,C,9,,,neutral,0,simulated
HOOD,1,5.92,10.0,B,8,Capital Markets,-29.1,elevated_volume,8,simulated
HOV,1,4.67,2.03,B,9,Residential Construction,,neutral,6,simulated
HOVRW,3,5.0,4.09,C,9,,,neutral,0,finnhub
HPAI,3,5.0,4.09,C,9,,,neutral,0,polygon
HPAIW,1,4.67,2.03,B,9,,-0.1,neutral,6,simulated
HPE,1,5.52,7.6,B,3,Communication Equipment,-15.3,neutral,7,simulated
HPI,3,5.0,4.09,C,9,,,neutral,0,simulated
HPP,2,5.0,3.98,C,9,,,neutral,0,simulated
HPQ,1,5.0,4.19,C,9,,,neutral,0,simulated
HPS,2,5.0,3.98,C,9,,,neutral,0,simulated
HR,3,5.0,4.09,C,9,,,neutral,0,finnhub
HRB,1,5.0,4.19,C,9,,,neutral,0,simulated
HRI,3,4.67,2.33,B,9,Rental & Leasing Services,-13.5,neutral,7,simulated
HRMY,3,5.15,4.89,A,9,Biotechnology,-17.8,neutral,7,polygon
HROW,1,5.0,4.19,C,9,,,neutral,0,simulated
HRZN,3,5.0,4.09,C,9,,,neutral,0,finnhub
HSAI,2,5.0,3.98,C,9,,,neutral,0,simulated
HSBC,3,5.0,4.09,C,9,,,neutral,0,simulated
HSCSW,3,4.79,2.97,A,9,,,elevated_volume,6,finnhub
HSDT,1,6.37,10.0,B,9,Asset Management,-93.3,neutral,7,simulated
HSIC,1,5.0,4.19,C,9,,,neutral,0,simulated
HSLV,3,5.0,4.09,C,9,,,neutral,0,finnhub
HST,1,4.84,3.14,B,9,REIT - Hotel & Motel,0.0,neutral,6,simulated
HSTM,1,5.0,4.19,C,9,,,neutral,0,simulated
HSY,3,5.99,9.36,B,9,Confectioners,-26.4,elevated_volume,8,simulated
HTB,3,5.0,4.09,C,9,,,neutral,0,finnhub
HTCO,1,5.0,4.19,C,9,,,neutral,0,simulated
HTCR,1,5.09,4.78,B,5,Software - Application,,low_volume,8,simulated
HTD,3,5.0,4.09,C,9,,,neutral,0,finnhub
HTFC,3,5.06,4.41,B,9,,-0.2,neutral,4,polygon
HTFL,3,5.27,5.52,B,9,Health Information Services,-15.7,elevated_volume,8,simulated
HTHIY,3,5.0,4.09,C,9,,,neutral,0,simulated
HTHT,3,5.61,7.34,A,9,Lodging,-22.2,neutral,7,polygon
HTLM,1,5.0,4.19,C,9,,,neutral,0,simulated
HTZ,1,5.0,4.19,C,9,,,neutral,0,simulated
HTZWW,3,5.0,4.09,C,9,,,neutral,0,finnhub
HUBB,1,4.98,4.06,B,9,Electrical Equipment & Parts,-5.8,neutral,7,simulated
HUBCW,1,5.0,4.19,C,9,,,neutral,0,simulated
HUBCZ,1,4.85,3.21,B,9,,,elevated_volume,6,simulated
HUBG,1,5.0,4.19,C,9,,,neutral,0,simulated
HUBS,1,5.41,6.88,C,5,,,neutral,0,simulated
HUHU,3,4.79,2.97,A,9,Specialty Industrial Machinery,-13.4,elevated_volume,8,polygon
HUM,3,4.75,2.75,A,9,Healthcare Plans,-5.2,neutral,6,polygon
HUMA,1,5.0,4.19,C,9,,,neutral,0,simulated
HUT,1,5.68,8.65,B,3,Capital Markets,-6.5,neutral,6,simulated
HVII,3,5.0,4.09,C,9,,,neutral,0,simulated
HWBK,1,5.28,6.03,B,9,Banks - Regional,,elevated_volume,7,simulated
HWCPZ,3,5.0,4.09,C,9,,,neutral,0,polygon
HWH,3,5.0,4.09,C,9,,,neutral,0,simulated
HWKN,1,5.0,4.19,C,9,,,neutral,0,simulated
HWM,1,5.0,4.19,C,9,,,neutral,0,simulated
HXHX,2,5.0,3.98,C,9,,,neutral,0,simulated
HXL,3,5.0,4.09,C,9,,,neutral,0,simulated
HXSCF,3,5.0,4.09,C,9,,,neutral,0,simulated
HY,3,5.0,4.09,C,9,,,neutral,0,finnhub
HYFM,1,5.0,4.19,C,9,,,neutral,0,simulated
HYPD,1,5.65,8.46,B,9,Biotechnology,,elevated_volume,8,simulated
HYT,1,5.0,4.19,C,9,,,neutral,0,simulated
IACQU,3,5.0,4.09,C,9,,,neutral,0,simulated
IAUX,1,5.0,4.19,C,9,,,neutral,0,simulated
IBCP,1,5.0,4.19,C,9,,,neutral,0,simulated
IBG,1,5.0,4.19,C,9,,,neutral,0,simulated
IBIDF,3,5.3,5.68,B,2,Electronic Components,-3.3,low_volume,7,simulated
IBM,1,5.41,6.88,C,5,,,neutral,0,simulated
IBN,1,4.84,3.14,B,9,Banks - Regional,,neutral,6,simulated
IBO,1,5.27,5.96,B,9,Biotechnology,,neutral,6,simulated
IBP,1,5.0,4.19,C,9,,,neutral,0,simulated
ICCC,3,5.05,4.35,A,9,Biotechnology,-10.7,low_volume,8,polygon
ICE,1,5.0,4.19,C,9,,,neutral,0,simulated
ICFI,3,5.27,5.52,B,9,Consulting Services,-33.5,neutral,7,simulated
ICHR,1,4.95,3.87,B,2,Semiconductor Equipment & Materials,0.0,neutral,6,simulated
ICLR,1,5.0,4.19,C,9,,,neutral,0,simulated
ICON,1,5.37,6.62,B,9,Marine Shipping,,low_volume,8,simulated
IDCC,1,5.0,4.19,C,9,,,neutral,0,simulated
IDE,3,5.0,4.09,C,9,,,neutral,0,simulated
IDN,1,5.0,4.19,C,9,,,neutral,0,simulated
IDT,3,5.0,4.09,C,9,,,neutral,0,finnhub
IDXX,1,5.0,4.19,C,9,,,neutral,0,simulated
IEX,1,4.98,4.06,B,9,Specialty Industrial Machinery,,neutral,7,simulated
IFF,1,5.38,6.69,B,9,Specialty Chemicals,,neutral,5,simulated
IFNNY,3,5.41,6.27,B,2,Semiconductors,-7.0,neutral,5,simulated
IFRX,3,5.09,4.57,B,9,Biotechnology,-33.9,low_volume,7,simulated
IFS,3,5.0,4.09,C,9,,,neutral,0,finnhub
IGA,1,4.93,3.73,B,9,Asset Management,,neutral,6,simulated
IGIC,1,5.59,8.06,B,9,Insurance - Diversified,,elevated_volume,6,simulated
IH,1,4.67,2.03,B,9,Education & Training Services,,low_volume,8,simulated
IHG,1,4.82,3.01,B,9,Lodging,,neutral,6,simulated
IHS,1,5.0,4.19,C,9,,,neutral,0,simulated
IHT,3,6.03,9.58,B,9,REIT - Hotel & Motel,-50.8,elevated_volume,8,simulated
IIIV,3,5.0,4.09,C,9,,,neutral,0,finnhub
IINN,1,5.42,6.95,B,9,Medical Devices,-58.3,low_volume,7,simulated
ILLR,1,5.0,4.19,C,9,,,neutral,0,simulated
ILLRW,3,5.0,4.09,C,9,,,neutral,3,simulated
ILMN,1,5.23,5.7,B,9,Diagnostics & Research,,neutral,6,simulated
ILPT,1,5.0,4.19,C,9,,,neutral,0,simulated
IMA,1,5.0,4.19,C,9,,,neutral,0,simulated
IMKTA,1,5.0,4.19,C,9,,,neutral,0,simulated
IMMP,3,5.76,8.14,A,9,Biotechnology,-88.4,low_volume,7,polygon
IMNM,3,6.14,10.0,A,9,Biotechnology,-30.5,elevated_volume,6,polygon
IMNN,1,5.0,4.19,C,9,,,neutral,0,simulated
IMOS,1,5.0,4.19,C,9,,,neutral,0,simulated
IMPP,1,5.41,6.88,B,1,Oil & Gas Midstream,,neutral,7,simulated
IMPPP,1,5.0,4.19,C,9,,,neutral,0,simulated
IMRX,3,6.14,10.0,A,9,Biotechnology,-52.4,low_volume,7,finnhub
IMSR,1,5.0,4.19,C,9,,,neutral,0,simulated
IMTE,3,5.0,4.09,C,9,,,neutral,0,finnhub
IMTX,3,5.0,4.09,C,9,,,neutral,0,polygon
IMUX,1,4.81,2.95,B,9,Biotechnology,,low_volume,6,simulated
INBK,2,5.0,3.98,C,9,,,neutral,0,simulated
INCY,1,5.38,6.69,B,9,Biotechnology,,neutral,7,simulated
INDB,2,5.0,3.98,C,9,,,neutral,0,simulated
INDI,1,5.0,4.19,C,9,,,neutral,0,simulated
INDV,3,5.15,4.89,B,9,Drug Manufacturers - Specialty & Generic,-5.7,neutral,7,simulated
INFQ,3,5.0,4.09,C,9,,,neutral,0,finnhub
INFY,3,5.0,4.09,C,9,,,neutral,0,simulated
ING,1,5.0,4.19,C,9,,,neutral,0,simulated
INGM,1,5.78,9.31,B,3,Information Technology Services,,elevated_volume,8,simulated
INGN,3,5.09,4.57,B,9,Medical Devices,-28.4,low_volume,7,simulated
INGR,2,5.0,3.98,C,9,,,neutral,0,simulated
INKT,3,5.0,4.09,C,9,,,neutral,0,simulated
INLF,2,5.0,3.98,C,9,,,neutral,0,simulated
INM,3,5.0,4.09,C,9,,,neutral,0,finnhub
INMB,3,5.0,4.09,C,9,,,neutral,0,polygon
INN,1,5.0,4.19,C,9,,,neutral,0,simulated
INNV,3,5.0,4.09,C,9,,,neutral,0,finnhub
INO,3,6.09,9.9,A,9,Biotechnology,-61.0,low_volume,6,polygon
INOD,1,5.42,6.95,B,3,Information Technology Services,-21.4,low_volume,8,simulated
INR,1,5.0,4.19,C,9,,,neutral,0,simulated
INTC,1,5.39,6.75,B,2,Semiconductors,0.0,neutral,7,simulated
INTJ,3,5.0,4.09,C,9,,,neutral,0,simulated
INTS,2,5.61,7.55,B,9,Biotechnology,-88.1,neutral,5,simulated
INTU,1,6.63,10.0,B,5,Software - Application,-66.7,neutral,7,simulated
INTZ,2,5.0,3.98,C,9,,,neutral,0,simulated
INUV,1,5.0,4.19,C,9,,,neutral,0,simulated
INV,3,5.0,4.09,C,9,,,neutral,0,simulated
INVH,1,5.08,4.72,B,9,REIT - Residential,,neutral,7,simulated
IONQ,1,5.41,6.88,C,5,,,neutral,0,simulated
IONR,1,5.0,4.19,C,9,,,neutral,0,simulated
IONS,2,5.0,3.98,C,9,,,neutral,0,simulated
IOT,1,5.0,4.19,C,9,,,neutral,0,simulated
IP,1,5.0,4.19,C,9,,,neutral,0,simulated
IPCX,3,5.0,4.09,C,9,,,neutral,0,simulated
IPDN,1,5.0,4.19,C,9,,,neutral,0,simulated
IPGP,3,5.0,4.09,C,9,,,neutral,0,simulated
IPI,1,5.0,4.19,C,9,,,neutral,0,simulated
IPM,3,5.77,8.19,B,5,Software - Application,-28.7,elevated_volume,8,simulated
IPOD,1,5.22,5.64,B,9,Shell Companies,-1.0,low_volume,6,simulated
IPW,3,5.0,4.09,C,9,,,neutral,0,simulated
IPX,2,6.2,10.0,B,9,Other Industrial Metals & Mining,-48.4,dark_pool_buying,6,simulated
IQ,1,5.75,9.11,B,9,Entertainment,,low_volume,8,simulated
IQE,3,5.0,4.09,C,9,,,neutral,0,simulated
IQI,3,4.84,3.23,A,9,Asset Management,0.0,neutral,5,finnhub
IQV,1,5.0,4.19,C,9,,,neutral,0,simulated
IR,3,5.0,4.09,C,9,,,neutral,0,simulated
IRAB,1,5.0,4.19,C,9,,,neutral,0,simulated
IRDM,1,5.2,5.51,B,9,Telecom Services,-14.1,elevated_volume,7,simulated
IREN,1,5.35,6.49,C,3,,,neutral,0,simulated
IRIX,1,4.94,3.8,B,9,Medical Devices,-27.6,neutral,6,simulated
IRM,1,5.0,4.19,C,9,,,neutral,0,simulated
IRMD,1,5.0,4.19,C,9,,,neutral,0,simulated
IRTC,1,5.0,4.19,C,9,,,neutral,0,simulated
ISD,3,5.56,7.07,A,9,Asset Management,-10.4,neutral,5,finnhub
ISRG,1,5.0,4.19,C,9,,,neutral,0,simulated
ITGR,3,5.0,4.09,C,9,,,neutral,0,polygon
ITHA,1,5.0,4.19,C,9,,,neutral,0,simulated
ITRI,1,5.0,4.19,C,9,,,neutral,0,simulated
ITW,1,5.0,4.19,C,9,,,neutral,0,simulated
IVA,1,5.0,4.19,C,9,,,neutral,0,simulated
IVPAF,3,5.0,4.09,C,9,,,neutral,0,simulated
IVR,1,5.0,4.19,C,9,,,neutral,0,simulated
IVT,3,5.0,4.09,C,9,,,neutral,0,simulated
J,3,5.42,6.32,A,9,Engineering & Construction,-25.8,neutral,7,finnhub
JACS,3,5.0,4.09,C,9,,,neutral,0,simulated
JAGX,2,5.0,3.98,C,9,,,neutral,0,simulated
JAN,3,5.0,4.09,C,9,,,neutral,0,simulated
JBDI,3,5.0,4.09,C,9,,,neutral,0,finnhub
JBGS,3,5.0,4.09,C,9,,,neutral,0,finnhub
JBHT,1,5.0,4.19,C,9,,,neutral,0,simulated
JBIO,1,5.0,4.19,C,9,,,neutral,0,simulated
JBL,3,5.67,7.66,B,2,Electronic Components,-3.6,elevated_volume,8,simulated
JBLU,1,5.0,4.19,C,9,,,neutral,0,simulated
JBSS,1,5.0,4.19,C,9,,,neutral,0,simulated
JCAP,1,5.0,4.19,C,9,,,neutral,0,simulated
JCE,3,5.0,4.09,C,9,,,neutral,0,polygon
JCI,1,5.23,5.7,B,9,Building Products & Equipment,,neutral,7,simulated
JD,1,5.0,4.19,C,9,,,neutral,0,simulated
JELD,3,5.0,4.09,C,9,,,neutral,0,finnhub
JEM,3,5.0,4.09,C,9,,,neutral,0,simulated
JFIN,2,5.0,3.98,C,9,,,neutral,0,simulated
JFR,2,5.0,3.98,C,9,,,neutral,0,simulated
JFU,2,5.89,9.19,B,3,Information Technology Services,-68.0,low_volume,8,simulated
JG,3,5.0,4.09,C,9,,,neutral,0,finnhub
JHG,3,5.0,4.09,C,9,,,neutral,0,polygon
JHI,1,5.0,4.19,C,9,,,neutral,0,simulated
JHS,3,5.0,4.09,C,9,,,neutral,0,finnhub
JKHY,1,5.0,4.19,C,9,,,neutral,0,simulated
JKS,1,5.57,7.93,B,1,Solar,-36.5,neutral,7,simulated
JL,3,5.0,4.09,C,9,,,neutral,0,polygon
JLHL,1,5.0,4.19,C,9,,,neutral,0,simulated
JLL,1,5.0,4.19,C,9,,,neutral,0,simulated
JLS,3,6.28,10.0,B,9,Asset Management,-5.2,dark_pool_buying,6,simulated
JMIA,1,5.0,4.19,C,9,,,neutral,0,simulated
JMM,1,5.0,4.19,C,9,,,neutral,0,simulated
JNJ,1,5.0,4.19,C,9,,,neutral,0,simulated
JOB,1,5.18,5.37,B,9,Staffing & Employment Services,-22.2,neutral,7,simulated
JOBY,1,5.0,4.19,C,9,,,neutral,0,simulated
JOYY,1,5.41,6.88,B,5,Internet Content & Information,,neutral,7,simulated
JPC,1,5.08,4.72,B,9,Asset Management,-2.1,neutral,5,simulated
JPM,1,4.84,3.14,B,9,Banks - Diversified,-2.5,neutral,6,simulated
JQC,3,5.0,4.09,C,9,,,neutral,0,simulated
JRI,1,5.0,4.19,C,9,,,neutral,0,simulated
JRSH,3,5.0,4.09,C,9,,,neutral,0,simulated
JSPRW,3,5.0,4.09,C,9,,,neutral,0,simulated
JWEL,1,5.0,4.19,C,9,,,neutral,0,simulated
JXN,3,5.0,4.09,C,9,,,neutral,0,simulated
JYNT,1,5.51,7.54,B,9,Medical Care Facilities,,neutral,7,simulated
JZ,1,5.0,4.19,C,9,,,neutral,0,simulated
KALA,3,5.71,7.87,A,9,Biotechnology,-99.6,elevated_volume,7,polygon
KALU,3,5.0,4.09,C,9,,,neutral,0,simulated
KARO,1,5.41,6.88,B,5,Software - Application,,neutral,7,simulated
KB,1,5.0,4.19,C,9,,,neutral,0,simulated
KBR,3,5.7,7.82,B,9,Engineering & Construction,-35.4,neutral,6,simulated
KC,1,5.0,4.19,C,9,,,neutral,0,simulated
KCHVR,3,5.0,4.09,C,9,,,neutral,0,simulated
KDK,3,6.76,10.0,A,4,Software - Infrastructure,-44.8,dark_pool_buying,7,finnhub
KDKRW,1,5.0,4.19,C,9,,,neutral,0,simulated
KDP,1,5.0,4.19,C,9,,,neutral,0,simulated
KEEL,3,5.19,5.1,A,3,Information Technology Services,-2.8,neutral,7,finnhub
KEYS,1,5.0,4.19,C,9,,,neutral,0,simulated
KFFB,1,5.0,4.19,C,9,,,neutral,0,simulated
KFIIU,1,5.0,4.19,C,9,,,neutral,0,simulated
KFRC,1,5.0,4.19,C,9,,,neutral,0,simulated
KFS,3,5.51,6.8,A,9,Asset Management,-36.3,neutral,6,polygon
KG,1,5.0,4.19,C,9,,,neutral,0,simulated
KGC,3,5.34,5.9,A,9,Gold,-29.8,neutral,7,polygon
KHC,1,5.0,4.19,C,9,,,neutral,0,simulated
KIDZ,1,5.0,4.19,C,9,,,neutral,0,simulated
KIM,1,5.0,4.19,C,9,,,neutral,0,simulated
KIO,1,5.0,4.19,C,9,,,neutral,0,simulated
KKR,1,5.0,4.19,C,9,,,neutral,0,simulated
